path,paper_type,ATCM_nbr,year,paper_nbr
atsd_secretariat_database/ATCM46/wp/ATCM46_wp003_e.txt,wp,46,2024,3
atsd_secretariat_database/ATCM46/wp/ATCM46_wp018_e.txt,wp,46,2024,18
atsd_secretariat_database/ATCM46/wp/ATCM46_wp045_e.txt,wp,46,2024,45
atsd_secretariat_database/ATCM46/wp/ATCM46_wp008_e.txt,wp,46,2024,8
atsd_secretariat_database/ATCM46/wp/ATCM46_wp026_e.txt,wp,46,2024,26
atsd_secretariat_database/ATCM46/wp/ATCM46_wp004_e.txt,wp,46,2024,4
atsd_secretariat_database/ATCM46/wp/ATCM46_wp015_e.txt,wp,46,2024,15
atsd_secretariat_database/ATCM46/wp/ATCM46_wp022_e.txt,wp,46,2024,22
atsd_secretariat_database/ATCM46/wp/ATCM46_wp012_rev1_e.txt,wp,46,2024,12
atsd_secretariat_database/ATCM46/wp/ATCM46_wp052_e.txt,wp,46,2024,52
atsd_secretariat_database/ATCM46/wp/ATCM46_wp007_e.txt,wp,46,2024,7
atsd_secretariat_database/ATCM46/wp/ATCM46_wp056_e.txt,wp,46,2024,56
atsd_secretariat_database/ATCM46/wp/ATCM46_wp030_e.txt,wp,46,2024,30
atsd_secretariat_database/ATCM46/wp/ATCM46_wp019_e.txt,wp,46,2024,19
atsd_secretariat_database/ATCM46/wp/ATCM46_wp006_e.txt,wp,46,2024,6
atsd_secretariat_database/ATCM46/ip/ATCM46_ip050_e.txt,ip,46,2024,50
atsd_secretariat_database/ATCM46/ip/ATCM46_ip037_e.txt,ip,46,2024,37
atsd_secretariat_database/ATCM46/ip/ATCM46_ip146_rev1_e.txt,ip,46,2024,146
atsd_secretariat_database/ATCM46/ip/ATCM46_ip176_e.txt,ip,46,2024,176
atsd_secretariat_database/ATCM46/ip/ATCM46_ip064_e.txt,ip,46,2024,64
atsd_secretariat_database/ATCM46/ip/ATCM46_ip063_e.txt,ip,46,2024,63
atsd_secretariat_database/ATCM46/ip/ATCM46_ip144_rev1_e.txt,ip,46,2024,144
atsd_secretariat_database/ATCM46/ip/ATCM46_ip085_e.txt,ip,46,2024,85
atsd_secretariat_database/ATCM46/ip/ATCM46_ip078_e.txt,ip,46,2024,78
atsd_secretariat_database/ATCM46/ip/ATCM46_ip114_e.txt,ip,46,2024,114
atsd_secretariat_database/ATCM46/ip/ATCM46_ip092_e.txt,ip,46,2024,92
atsd_secretariat_database/ATCM46/ip/ATCM46_ip061_e.txt,ip,46,2024,61
atsd_secretariat_database/ATCM46/ip/ATCM46_ip017_e.txt,ip,46,2024,17
atsd_secretariat_database/ATCM46/ip/ATCM46_ip046_e.txt,ip,46,2024,46
atsd_secretariat_database/ATCM46/ip/ATCM46_ip116_e.txt,ip,46,2024,116
atsd_secretariat_database/ATCM46/ip/ATCM46_ip043_e.txt,ip,46,2024,43
atsd_secretariat_database/ATCM46/ip/ATCM46_ip040_e.txt,ip,46,2024,40
atsd_secretariat_database/ATCM46/ip/ATCM46_ip012_e.txt,ip,46,2024,12
atsd_secretariat_database/ATCM46/ip/ATCM46_ip084_rev1_e.txt,ip,46,2024,84
atsd_secretariat_database/ATCM46/ip/ATCM46_ip086_e.txt,ip,46,2024,86
atsd_secretariat_database/ATCM46/ip/ATCM46_ip099_e.txt,ip,46,2024,99
atsd_secretariat_database/ATCM46/ip/ATCM46_ip034_rev1_e.txt,ip,46,2024,34
atsd_secretariat_database/ATCM46/ip/ATCM46_ip180_e.txt,ip,46,2024,180
atsd_secretariat_database/ATCM46/ip/ATCM46_ip056_e.txt,ip,46,2024,56
atsd_secretariat_database/ATCM46/ip/ATCM46_ip101_e.txt,ip,46,2024,101
atsd_secretariat_database/ATCM46/ip/ATCM46_ip124_e.txt,ip,46,2024,124
atsd_secretariat_database/ATCM46/ip/ATCM46_ip148_s.txt,ip,46,2024,148
atsd_secretariat_database/ATCM46/ip/ATCM46_ip028_e.txt,ip,46,2024,28
atsd_secretariat_database/ATCM46/ip/ATCM46_ip097_e.txt,ip,46,2024,97
atsd_secretariat_database/ATCM46/ip/ATCM46_ip100_e.txt,ip,46,2024,100
atsd_secretariat_database/ATCM46/ip/ATCM46_ip170_e.txt,ip,46,2024,170
atsd_secretariat_database/ATCM46/ip/ATCM46_ip133_e.txt,ip,46,2024,133
atsd_secretariat_database/ATCM46/ip/ATCM46_ip151_e.txt,ip,46,2024,151
atsd_secretariat_database/ATCM46/ip/ATCM46_ip115_e.txt,ip,46,2024,115
atsd_secretariat_database/ATCM46/ip/ATCM46_ip062_e.txt,ip,46,2024,62
atsd_secretariat_database/ATCM46/ip/ATCM46_ip139_e.txt,ip,46,2024,139
atsd_secretariat_database/ATCM46/ip/ATCM46_ip175_e.txt,ip,46,2024,175
atsd_secretariat_database/ATCM46/ip/ATCM46_ip167_e.txt,ip,46,2024,167
atsd_secretariat_database/ATCM46/ip/ATCM46_ip184_e.txt,ip,46,2024,184
atsd_secretariat_database/ATCM46/ip/ATCM46_ip103_e.txt,ip,46,2024,103
atsd_secretariat_database/ATCM46/ip/ATCM46_ip030_e.txt,ip,46,2024,30
atsd_secretariat_database/ATCM46/ip/ATCM46_ip149_e.txt,ip,46,2024,149
atsd_secretariat_database/ATCM46/ip/ATCM46_ip161_e.txt,ip,46,2024,161
atsd_secretariat_database/ATCM46/ip/ATCM46_ip150_e.txt,ip,46,2024,150
atsd_secretariat_database/ATCM46/ip/ATCM46_ip127_e.txt,ip,46,2024,127
atsd_secretariat_database/ATCM46/ip/ATCM46_ip072_e.txt,ip,46,2024,72
atsd_secretariat_database/ATCM46/ip/ATCM46_ip048_e.txt,ip,46,2024,48
atsd_secretariat_database/ATCM46/ip/ATCM46_ip032_e.txt,ip,46,2024,32
atsd_secretariat_database/ATCM46/ip/ATCM46_ip164_e.txt,ip,46,2024,164
atsd_secretariat_database/ATCM46/ip/ATCM46_ip003_e.txt,ip,46,2024,3
atsd_secretariat_database/ATCM46/ip/ATCM46_ip009_rev1_e.txt,ip,46,2024,9
atsd_secretariat_database/ATCM46/ip/ATCM46_ip102_rev1_e.txt,ip,46,2024,102
atsd_secretariat_database/ATCM46/ip/ATCM46_ip132_e.txt,ip,46,2024,132
atsd_secretariat_database/ATCM46/ip/ATCM46_ip112_e.txt,ip,46,2024,112
atsd_secretariat_database/ATCM46/ip/ATCM46_ip027_e.txt,ip,46,2024,27
atsd_secretariat_database/ATCM46/ip/ATCM46_ip158_s.txt,ip,46,2024,158
atsd_secretariat_database/ATCM46/ip/ATCM46_ip137_s.txt,ip,46,2024,137
atsd_secretariat_database/ATCM46/ip/ATCM46_ip147_s.txt,ip,46,2024,147
atsd_secretariat_database/ATCM46/ip/ATCM46_ip094_e.txt,ip,46,2024,94
atsd_secretariat_database/ATCM46/ip/ATCM46_ip153_s.txt,ip,46,2024,153
atsd_secretariat_database/ATCM46/ip/ATCM46_ip044_e.txt,ip,46,2024,44
atsd_secretariat_database/ATCM46/ip/ATCM46_ip089_e.txt,ip,46,2024,89
atsd_secretariat_database/ATCM46/ip/ATCM46_ip007_e.txt,ip,46,2024,7
atsd_secretariat_database/ATCM46/ip/ATCM46_ip042_e.txt,ip,46,2024,42
atsd_secretariat_database/ATCM46/ip/ATCM46_ip022_e.txt,ip,46,2024,22
atsd_secretariat_database/ATCM46/ip/ATCM46_ip010_e.txt,ip,46,2024,10
atsd_secretariat_database/ATCM46/ip/ATCM46_ip031_e.txt,ip,46,2024,31
atsd_secretariat_database/ATCM46/ip/ATCM46_ip160_s.txt,ip,46,2024,160
atsd_secretariat_database/ATCM46/ip/ATCM46_ip178_e.txt,ip,46,2024,178
atsd_secretariat_database/ATCM46/ip/ATCM46_ip091_e.txt,ip,46,2024,91
atsd_secretariat_database/ATCM46/ip/ATCM46_ip185_rev1_e.txt,ip,46,2024,185
atsd_secretariat_database/ATCM46/ip/ATCM46_ip079_e.txt,ip,46,2024,79
atsd_secretariat_database/ATCM46/ip/ATCM46_ip036_e.txt,ip,46,2024,36
atsd_secretariat_database/ATCM46/ip/ATCM46_ip104_e.txt,ip,46,2024,104
atsd_secretariat_database/ATCM46/ip/ATCM46_ip057_e.txt,ip,46,2024,57
atsd_secretariat_database/ATCM46/ip/ATCM46_ip008_e.txt,ip,46,2024,8
atsd_secretariat_database/ATCM46/ip/ATCM46_ip016_e.txt,ip,46,2024,16
atsd_secretariat_database/ATCM46/ip/ATCM46_ip110_e.txt,ip,46,2024,110
atsd_secretariat_database/ATCM46/ip/ATCM46_ip172_rev1_e.txt,ip,46,2024,172
atsd_secretariat_database/ATCM46/ip/ATCM46_ip125_e.txt,ip,46,2024,125
atsd_secretariat_database/ATCM46/ip/ATCM46_ip071_e.txt,ip,46,2024,71
atsd_secretariat_database/ATCM46/ip/ATCM46_ip087_e.txt,ip,46,2024,87
atsd_secretariat_database/ATCM46/ip/ATCM46_ip065_e.txt,ip,46,2024,65
atsd_secretariat_database/ATCM46/ip/ATCM46_ip033_e.txt,ip,46,2024,33
atsd_secretariat_database/ATCM46/ip/ATCM46_ip179_e.txt,ip,46,2024,179
atsd_secretariat_database/ATCM46/ip/ATCM46_ip095_rev2_e.txt,ip,46,2024,95
atsd_secretariat_database/ATCM46/ip/ATCM46_ip096_e.txt,ip,46,2024,96
atsd_secretariat_database/ATCM46/ip/ATCM46_ip119_e.txt,ip,46,2024,119
atsd_secretariat_database/ATCM46/ip/ATCM46_ip015_e.txt,ip,46,2024,15
atsd_secretariat_database/ATCM46/ip/ATCM46_ip171_e.txt,ip,46,2024,171
atsd_secretariat_database/ATCM46/ip/ATCM46_ip052_e.txt,ip,46,2024,52
atsd_secretariat_database/ATCM46/ip/ATCM46_ip066_e.txt,ip,46,2024,66
atsd_secretariat_database/ATCM46/ip/ATCM46_ip059_e.txt,ip,46,2024,59
atsd_secretariat_database/ATCM46/ip/ATCM46_ip053_e.txt,ip,46,2024,53
atsd_secretariat_database/ATCM46/ip/ATCM46_ip177_e.txt,ip,46,2024,177
atsd_secretariat_database/ATCM46/ip/ATCM46_ip109_e.txt,ip,46,2024,109
atsd_secretariat_database/ATCM46/ip/ATCM46_ip156_e.txt,ip,46,2024,156
atsd_secretariat_database/ATCM46/ip/ATCM46_ip054_e.txt,ip,46,2024,54
atsd_secretariat_database/ATCM46/ip/ATCM46_ip118_e.txt,ip,46,2024,118
atsd_secretariat_database/ATCM46/ip/ATCM46_ip055_e.txt,ip,46,2024,55
atsd_secretariat_database/ATCM46/ip/ATCM46_ip080_e.txt,ip,46,2024,80
atsd_secretariat_database/ATCM46/ip/ATCM46_ip128_e.txt,ip,46,2024,128
atsd_secretariat_database/ATCM46/ip/ATCM46_ip136_s.txt,ip,46,2024,136
atsd_secretariat_database/ATCM46/ip/ATCM46_ip045_e.txt,ip,46,2024,45
atsd_secretariat_database/ATCM46/ip/ATCM46_ip029_e.txt,ip,46,2024,29
atsd_secretariat_database/ATCM46/ip/ATCM46_ip159_s.txt,ip,46,2024,159
atsd_secretariat_database/ATCM46/ip/ATCM46_ip093_e.txt,ip,46,2024,93
atsd_secretariat_database/ATCM46/ip/ATCM46_ip049_e.txt,ip,46,2024,49
atsd_secretariat_database/ATCM46/ip/ATCM46_ip018_e.txt,ip,46,2024,18
atsd_secretariat_database/ATCM46/ip/ATCM46_ip005_e.txt,ip,46,2024,5
atsd_secretariat_database/ATCM46/ip/ATCM46_ip024_e.txt,ip,46,2024,24
atsd_secretariat_database/ATCM46/ip/ATCM46_ip068_e.txt,ip,46,2024,68
atsd_secretariat_database/ATCM46/ip/ATCM46_ip083_e.txt,ip,46,2024,83
atsd_secretariat_database/ATCM46/ip/ATCM46_ip076_e.txt,ip,46,2024,76
atsd_secretariat_database/ATCM46/ip/ATCM46_ip169_e.txt,ip,46,2024,169
atsd_secretariat_database/ATCM46/ip/ATCM46_ip051_e.txt,ip,46,2024,51
atsd_secretariat_database/ATCM46/ip/ATCM46_ip165_e.txt,ip,46,2024,165
atsd_secretariat_database/ATCM46/ip/ATCM46_ip060_e.txt,ip,46,2024,60
atsd_secretariat_database/ATCM46/ip/ATCM46_ip014_e.txt,ip,46,2024,14
atsd_secretariat_database/ATCM46/ip/ATCM46_ip035_e.txt,ip,46,2024,35
atsd_secretariat_database/ATCM46/ip/ATCM46_ip143_e.txt,ip,46,2024,143
atsd_secretariat_database/ATCM46/ip/ATCM46_ip141_e.txt,ip,46,2024,141
atsd_secretariat_database/ATCM46/ip/ATCM46_ip004_e.txt,ip,46,2024,4
atsd_secretariat_database/ATCM46/ip/ATCM46_ip088_e.txt,ip,46,2024,88
atsd_secretariat_database/ATCM46/ip/ATCM46_ip152_e.txt,ip,46,2024,152
atsd_secretariat_database/ATCM46/ip/ATCM46_ip120_e.txt,ip,46,2024,120
atsd_secretariat_database/ATCM46/ip/ATCM46_ip075_e.txt,ip,46,2024,75
atsd_secretariat_database/ATCM46/ip/ATCM46_ip157_e.txt,ip,46,2024,157
atsd_secretariat_database/ATCM46/ip/ATCM46_ip126_e.txt,ip,46,2024,126
atsd_secretariat_database/ATCM46/ip/ATCM46_ip006_e.txt,ip,46,2024,6
atsd_secretariat_database/ATCM46/ip/ATCM46_ip113_e.txt,ip,46,2024,113
atsd_secretariat_database/ATCM46/ip/ATCM46_ip047_e.txt,ip,46,2024,47
atsd_secretariat_database/ATCM46/ip/ATCM46_ip134_s.txt,ip,46,2024,134
atsd_secretariat_database/ATCM46/ip/ATCM46_ip131_e.txt,ip,46,2024,131
atsd_secretariat_database/ATCM46/ip/ATCM46_ip166_e.txt,ip,46,2024,166
atsd_secretariat_database/ATCM46/ip/ATCM46_ip069_e.txt,ip,46,2024,69
atsd_secretariat_database/ATCM46/ip/ATCM46_ip168_e.txt,ip,46,2024,168
atsd_secretariat_database/ATCM46/ip/ATCM46_ip162_e.txt,ip,46,2024,162
atsd_secretariat_database/ATCM46/ip/ATCM46_ip107_e.txt,ip,46,2024,107
atsd_secretariat_database/ATCM46/ip/ATCM46_ip154_e.txt,ip,46,2024,154
atsd_secretariat_database/ATCM46/ip/ATCM46_ip082_e.txt,ip,46,2024,82
atsd_secretariat_database/ATCM46/ip/ATCM46_ip111_e.txt,ip,46,2024,111
atsd_secretariat_database/ATCM46/ip/ATCM46_ip011_e.txt,ip,46,2024,11
atsd_secretariat_database/ATCM46/ip/ATCM46_ip019_e.txt,ip,46,2024,19
atsd_secretariat_database/ATCM46/ip/ATCM46_ip077_e.txt,ip,46,2024,77
atsd_secretariat_database/ATCM46/ip/ATCM46_ip138_s.txt,ip,46,2024,138
atsd_secretariat_database/ATCM46/ip/ATCM46_ip142_e.txt,ip,46,2024,142
atsd_secretariat_database/ATCM46/ip/ATCM46_ip067_e.txt,ip,46,2024,67
atsd_secretariat_database/ATCM46/ip/ATCM46_ip073_e.txt,ip,46,2024,73
atsd_secretariat_database/ATCM46/ip/ATCM46_ip140_e.txt,ip,46,2024,140
atsd_secretariat_database/ATCM46/ip/ATCM46_ip002_e.txt,ip,46,2024,2
atsd_secretariat_database/ATCM46/ip/ATCM46_ip070_e.txt,ip,46,2024,70
atsd_secretariat_database/ATCM46/ip/ATCM46_ip058_e.txt,ip,46,2024,58
atsd_secretariat_database/ATCM46/ip/ATCM46_ip183_s.txt,ip,46,2024,183
atsd_secretariat_database/ATCM46/ip/ATCM46_ip025_e.txt,ip,46,2024,25
atsd_secretariat_database/ATCM46/ip/ATCM46_ip098_e.txt,ip,46,2024,98
atsd_secretariat_database/ATCM46/ip/ATCM46_ip129_e.txt,ip,46,2024,129
atsd_secretariat_database/ATCM46/ip/ATCM46_ip090_e.txt,ip,46,2024,90
atsd_secretariat_database/ATCM46/ip/ATCM46_ip122_e.txt,ip,46,2024,122
atsd_secretariat_database/ATCM46/ip/ATCM46_ip117_e.txt,ip,46,2024,117
atsd_secretariat_database/ATCM46/ip/ATCM46_ip021_e.txt,ip,46,2024,21
atsd_secretariat_database/ATCM46/ip/ATCM46_ip013_e.txt,ip,46,2024,13
atsd_secretariat_database/ATCM46/ip/ATCM46_ip181_e.txt,ip,46,2024,181
atsd_secretariat_database/ATCM46/ip/ATCM46_ip145_e.txt,ip,46,2024,145
atsd_secretariat_database/ATCM46/ip/ATCM46_ip163_e.txt,ip,46,2024,163
atsd_secretariat_database/ATCM46/ip/ATCM46_ip023_e.txt,ip,46,2024,23
atsd_secretariat_database/ATCM46/ip/ATCM46_ip001_e.txt,ip,46,2024,1
atsd_secretariat_database/ATCM46/ip/ATCM46_ip182_e.txt,ip,46,2024,182
atsd_secretariat_database/ATCM46/ip/ATCM46_ip130_e.txt,ip,46,2024,130
atsd_secretariat_database/ATCM46/ip/ATCM46_ip108_e.txt,ip,46,2024,108
atsd_secretariat_database/ATCM46/ip/ATCM46_ip039_e.txt,ip,46,2024,39
atsd_secretariat_database/ATCM46/ip/ATCM46_ip173_e.txt,ip,46,2024,173
atsd_secretariat_database/ATCM46/ip/ATCM46_ip123_e.txt,ip,46,2024,123
atsd_secretariat_database/ATCM46/ip/ATCM46_ip038_e.txt,ip,46,2024,38
atsd_secretariat_database/ATCM46/ip/ATCM46_ip106_e.txt,ip,46,2024,106
atsd_secretariat_database/ATCM46/ip/ATCM46_ip081_e.txt,ip,46,2024,81
atsd_secretariat_database/ATCM46/ip/ATCM46_ip074_e.txt,ip,46,2024,74
atsd_secretariat_database/ATCM46/ip/ATCM46_ip020_e.txt,ip,46,2024,20
atsd_secretariat_database/ATCM46/ip/ATCM46_ip041_e.txt,ip,46,2024,41
atsd_secretariat_database/ATCM46/ip/ATCM46_ip135_s.txt,ip,46,2024,135
atsd_secretariat_database/ATCM46/ip/ATCM46_ip026_e.txt,ip,46,2024,26
atsd_secretariat_database/ATCM46/ip/ATCM46_ip105_e.txt,ip,46,2024,105
atsd_secretariat_database/ATCM46/ip/ATCM46_ip121_e.txt,ip,46,2024,121
atsd_secretariat_database/ATCM11/wp/ATCM11_wp031_e.txt,wp,11,1981,31
atsd_secretariat_database/ATCM11/wp/ATCM11_wp005_e.txt,wp,11,1981,5
atsd_secretariat_database/ATCM11/wp/ATCM11_wp010_e.txt,wp,11,1981,10
atsd_secretariat_database/ATCM11/wp/ATCM11_wp032_e.txt,wp,11,1981,32
atsd_secretariat_database/ATCM11/wp/ATCM11_wp034_rev4_e.txt,wp,11,1981,34
atsd_secretariat_database/ATCM11/wp/ATCM11_wp004_e.txt,wp,11,1981,4
atsd_secretariat_database/ATCM11/wp/ATCM11_wp015_e.txt,wp,11,1981,15
atsd_secretariat_database/ATCM11/wp/ATCM11_wp029_e.txt,wp,11,1981,29
atsd_secretariat_database/ATCM11/wp/ATCM11_wp034_e.txt,wp,11,1981,34
atsd_secretariat_database/ATCM11/wp/ATCM11_wp016_e.txt,wp,11,1981,16
atsd_secretariat_database/ATCM11/wp/ATCM11_wp008_e.txt,wp,11,1981,8
atsd_secretariat_database/ATCM11/wp/ATCM11_wp038_e.txt,wp,11,1981,38
atsd_secretariat_database/ATCM11/wp/ATCM11_wp023_e.txt,wp,11,1981,23
atsd_secretariat_database/ATCM11/wp/ATCM11_wp037_e.txt,wp,11,1981,37
atsd_secretariat_database/ATCM11/wp/ATCM11_wp036_e.txt,wp,11,1981,36
atsd_secretariat_database/ATCM11/wp/ATCM11_wp001_e.txt,wp,11,1981,1
atsd_secretariat_database/ATCM11/wp/ATCM11_wp009_e.txt,wp,11,1981,9
atsd_secretariat_database/ATCM11/wp/ATCM11_wp021_e.txt,wp,11,1981,21
atsd_secretariat_database/ATCM11/wp/ATCM11_wp019_e.txt,wp,11,1981,19
atsd_secretariat_database/ATCM11/wp/ATCM11_wp028_rev1_e.txt,wp,11,1981,28
atsd_secretariat_database/ATCM11/wp/ATCM11_wp003_e.txt,wp,11,1981,3
atsd_secretariat_database/ATCM11/wp/ATCM11_wp022_e.txt,wp,11,1981,22
atsd_secretariat_database/ATCM11/wp/ATCM11_wp012_e.txt,wp,11,1981,12
atsd_secretariat_database/ATCM11/wp/ATCM11_wp026_e.txt,wp,11,1981,26
atsd_secretariat_database/ATCM11/wp/ATCM11_wp002_s.txt,wp,11,1981,2
atsd_secretariat_database/ATCM11/wp/ATCM11_wp027_e.txt,wp,11,1981,27
atsd_secretariat_database/ATCM11/wp/ATCM11_wp013_e.txt,wp,11,1981,13
atsd_secretariat_database/ATCM11/wp/ATCM11_wp018_e.txt,wp,11,1981,18
atsd_secretariat_database/ATCM11/wp/ATCM11_wp035_e.txt,wp,11,1981,35
atsd_secretariat_database/ATCM11/wp/ATCM11_wp007_e.txt,wp,11,1981,7
atsd_secretariat_database/ATCM11/wp/ATCM11_wp033_rev2_e.txt,wp,11,1981,33
atsd_secretariat_database/ATCM11/wp/ATCM11_wp020_e.txt,wp,11,1981,20
atsd_secretariat_database/ATCM11/wp/ATCM11_wp006_e.txt,wp,11,1981,6
atsd_secretariat_database/ATCM11/wp/ATCM11_wp025_e.txt,wp,11,1981,25
atsd_secretariat_database/ATCM11/wp/ATCM11_wp030_e.txt,wp,11,1981,30
atsd_secretariat_database/ATCM11/wp/ATCM11_wp024_e.txt,wp,11,1981,24
atsd_secretariat_database/ATCM11/wp/ATCM11_wp017_e.txt,wp,11,1981,17
atsd_secretariat_database/ATCM11/wp/ATCM11_wp011_e.txt,wp,11,1981,11
atsd_secretariat_database/ATCM11/wp/ATCM11_wp014_e.txt,wp,11,1981,14
atsd_secretariat_database/ATCM11/ip/ATCM11_ip032_e.txt,ip,11,1981,32
atsd_secretariat_database/ATCM11/ip/ATCM11_ip033_e.txt,ip,11,1981,33
atsd_secretariat_database/ATCM11/ip/ATCM11_ip026_e.txt,ip,11,1981,26
atsd_secretariat_database/ATCM11/ip/ATCM11_ip005_e.txt,ip,11,1981,5
atsd_secretariat_database/ATCM11/ip/ATCM11_ip002_e.txt,ip,11,1981,2
atsd_secretariat_database/ATCM11/ip/ATCM11_ip003_e.txt,ip,11,1981,3
atsd_secretariat_database/ATCM11/ip/ATCM11_ip007_e.txt,ip,11,1981,7
atsd_secretariat_database/ATCM11/ip/ATCM11_ip004_e.txt,ip,11,1981,4
atsd_secretariat_database/ATCM11/ip/ATCM11_ip014_e.txt,ip,11,1981,14
atsd_secretariat_database/ATCM4/wp/ATCM4_wp053_rev1_e.txt,wp,4,1966,53
atsd_secretariat_database/ATCM4/wp/ATCM4_wp009_e.txt,wp,4,1966,9
atsd_secretariat_database/ATCM4/wp/ATCM4_wp056_rev2_e.txt,wp,4,1966,56
atsd_secretariat_database/ATCM4/wp/ATCM4_wp011_rev1_r.txt,wp,4,1966,11
atsd_secretariat_database/ATCM4/wp/ATCM4_wp036_e.txt,wp,4,1966,36
atsd_secretariat_database/ATCM4/wp/ATCM4_wp023_e.txt,wp,4,1966,23
atsd_secretariat_database/ATCM4/wp/ATCM4_wp006_rev2_e.txt,wp,4,1966,6
atsd_secretariat_database/ATCM4/wp/ATCM4_wp022_e.txt,wp,4,1966,22
atsd_secretariat_database/ATCM4/wp/ATCM4_wp020_rev1_r.txt,wp,4,1966,20
atsd_secretariat_database/ATCM4/wp/ATCM4_wp038_e.txt,wp,4,1966,38
atsd_secretariat_database/ATCM4/wp/ATCM4_wp027_e.txt,wp,4,1966,27
atsd_secretariat_database/ATCM4/wp/ATCM4_wp032_e.txt,wp,4,1966,32
atsd_secretariat_database/ATCM4/wp/ATCM4_wp058_e.txt,wp,4,1966,58
atsd_secretariat_database/ATCM4/wp/ATCM4_wp020_e.txt,wp,4,1966,20
atsd_secretariat_database/ATCM4/wp/ATCM4_wp052_rev1_e.txt,wp,4,1966,52
atsd_secretariat_database/ATCM4/wp/ATCM4_wp018_rev1_e.txt,wp,4,1966,18
atsd_secretariat_database/ATCM4/wp/ATCM4_wp046_rev1_e.txt,wp,4,1966,46
atsd_secretariat_database/ATCM4/wp/ATCM4_wp002_e.txt,wp,4,1966,2
atsd_secretariat_database/ATCM4/wp/ATCM4_wp029_e.txt,wp,4,1966,29
atsd_secretariat_database/ATCM4/wp/ATCM4_wp046_e.txt,wp,4,1966,46
atsd_secretariat_database/ATCM4/wp/ATCM4_wp062_rev3_e.txt,wp,4,1966,62
atsd_secretariat_database/ATCM4/wp/ATCM4_wp062_rev2_e.txt,wp,4,1966,62
atsd_secretariat_database/ATCM4/wp/ATCM4_wp030_e.txt,wp,4,1966,30
atsd_secretariat_database/ATCM4/wp/ATCM4_wp028_e.txt,wp,4,1966,28
atsd_secretariat_database/ATCM4/wp/ATCM4_wp061_e.txt,wp,4,1966,61
atsd_secretariat_database/ATCM4/wp/ATCM4_wp042_rev2_e.txt,wp,4,1966,42
atsd_secretariat_database/ATCM4/wp/ATCM4_wp041_e.txt,wp,4,1966,41
atsd_secretariat_database/ATCM4/wp/ATCM4_wp012_e.txt,wp,4,1966,12
atsd_secretariat_database/ATCM4/wp/ATCM4_wp043_e.txt,wp,4,1966,43
atsd_secretariat_database/ATCM4/wp/ATCM4_wp042_rev1_e.txt,wp,4,1966,42
atsd_secretariat_database/ATCM4/wp/ATCM4_wp050_e.txt,wp,4,1966,50
atsd_secretariat_database/ATCM4/wp/ATCM4_wp031_e.txt,wp,4,1966,31
atsd_secretariat_database/ATCM4/wp/ATCM4_wp052_e.txt,wp,4,1966,52
atsd_secretariat_database/ATCM4/wp/ATCM4_wp058_rev1_s.txt,wp,4,1966,58
atsd_secretariat_database/ATCM4/wp/ATCM4_wp048_rev1_e.txt,wp,4,1966,48
atsd_secretariat_database/ATCM4/wp/ATCM4_wp051_rev1_e.txt,wp,4,1966,51
atsd_secretariat_database/ATCM4/wp/ATCM4_wp045_e.txt,wp,4,1966,45
atsd_secretariat_database/ATCM4/wp/ATCM4_wp010_e.txt,wp,4,1966,10
atsd_secretariat_database/ATCM4/wp/ATCM4_wp005_e.txt,wp,4,1966,5
atsd_secretariat_database/ATCM4/wp/ATCM4_wp004_e.txt,wp,4,1966,4
atsd_secretariat_database/ATCM4/wp/ATCM4_wp033_e.txt,wp,4,1966,33
atsd_secretariat_database/ATCM4/wp/ATCM4_wp018_e.txt,wp,4,1966,18
atsd_secretariat_database/ATCM4/wp/ATCM4_wp031_rev1_e.txt,wp,4,1966,31
atsd_secretariat_database/ATCM4/wp/ATCM4_wp059_e.txt,wp,4,1966,59
atsd_secretariat_database/ATCM4/wp/ATCM4_wp063_e.txt,wp,4,1966,63
atsd_secretariat_database/ATCM4/wp/ATCM4_wp054_e.txt,wp,4,1966,54
atsd_secretariat_database/ATCM4/wp/ATCM4_wp041_rev1_e.txt,wp,4,1966,41
atsd_secretariat_database/ATCM4/wp/ATCM4_wp014_e.txt,wp,4,1966,14
atsd_secretariat_database/ATCM4/wp/ATCM4_wp041_rev2_f.txt,wp,4,1966,41
atsd_secretariat_database/ATCM4/wp/ATCM4_wp047_e.txt,wp,4,1966,47
atsd_secretariat_database/ATCM4/wp/ATCM4_wp035_s.txt,wp,4,1966,35
atsd_secretariat_database/ATCM4/wp/ATCM4_wp053_e.txt,wp,4,1966,53
atsd_secretariat_database/ATCM4/wp/ATCM4_wp011_e.txt,wp,4,1966,11
atsd_secretariat_database/ATCM4/wp/ATCM4_wp062_rev1_e.txt,wp,4,1966,62
atsd_secretariat_database/ATCM4/wp/ATCM4_wp062_e.txt,wp,4,1966,62
atsd_secretariat_database/ATCM4/wp/ATCM4_wp037_e.txt,wp,4,1966,37
atsd_secretariat_database/ATCM4/wp/ATCM4_wp057_e.txt,wp,4,1966,57
atsd_secretariat_database/ATCM4/wp/ATCM4_wp003_e.txt,wp,4,1966,3
atsd_secretariat_database/ATCM4/wp/ATCM4_wp049_e.txt,wp,4,1966,49
atsd_secretariat_database/ATCM4/wp/ATCM4_wp008_e.txt,wp,4,1966,8
atsd_secretariat_database/ATCM4/wp/ATCM4_wp060_rev1_e.txt,wp,4,1966,60
