"path","contains_no_presumptive_language","check_original_doc_with_missing_content_by_hand","issue","nbr_words","reason_short_length","reason_high_propn_unknown","presumptive_language","reason_high_propn_known_non_presumptive","propn_presumptive","propn_known_non_presumptive","majority_language","propn_known_english","propn_known_spanish","propn_known_french","propn_known_russian","propn_english","propn_spanish","propn_french","propn_russian","propn_unknown","example_unknown_words"
"atsd_secretariat_database/ATCM1/wp/ATCM1_wp026_e.txt",,"extraction failed","missing content",0,"empty",,"English","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM13/ip/ATCM13_ip006_e.txt",,"original corrupted","missing content",0,"empty",,"English","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM19/ip/ATCM19_ip066_s.txt",,"original corrupted","missing content",0,"empty",,"Spanish","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM2/wp/ATCM2_wp010_e.txt",,"extraction failed","missing content",0,"empty",,"English","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM26/ip/ATCM26_ip013_rev1_e.txt",,"extraction failed","missing content",0,"empty",,"English","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM26/ip/ATCM26_ip041_e.txt",,"extraction failed","missing content",0,"empty",,"English","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM26/ip/ATCM26_ip063_rev1_e.txt",,"extraction failed","missing content",0,"empty",,"English","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM26/ip/ATCM26_ip063_rev2_e.txt",,"extraction failed","missing content",0,"empty",,"English","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM26/wp/ATCM26_wp026_e.txt",,"extraction failed","missing content",0,"empty",,"English","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM28/wp/ATCM28_wp017_e.txt",,"extraction failed","missing content",0,"empty",,"English","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM28/wp/ATCM28_wp026_e.txt",,"extraction failed","missing content",0,"empty",,"English","empty",0,1,,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,0,0,0,
"atsd_secretariat_database/ATCM3/wp/ATCM3_wp054_s.txt",TRUE,,"mistagged as Spanish",31,"erratum",,"Spanish","French",0.129032258064516,0.851851851851852,"French",0.172839506172839,0.0617283950617284,0.765432098765432,0,0.150537634408602,0.0537634408602151,0.666666666666667,0,0.129032258064516,"TROISIEME ième COBEЩAHИE TPETЬE"
"atsd_secretariat_database/ATCM13/wp/ATCM13_wp008_s.txt",FALSE,,"mistagged as Spanish",8386,,,"Spanish","English",0.17517290722633,0.816787228735345,"English",0.779891078406916,0.0772220836451325,0.142886837947952,0,0.745667382144837,0.0738333730821211,0.136616583194213,0,0.0438826615788219,"Zumberge Polarforschung Lorius CSIR für Hempel SPAs SSSIs Hemmen SSSI"
"atsd_secretariat_database/ATCM13/wp/ATCM13_wp018_s.txt",TRUE,,"mistagged as Spanish",1095,,,"Spanish","English",0.202739726027397,0.789772727272728,"English",0.749210858585859,0.0891729797979797,0.161616161616162,0,0.722526636225267,0.0859969558599695,0.1558599695586,0,0.0356164383561644,"Benthic lated biota Lensfield benthic ANTAR GEH SSSIs Hemmen Accumu"
"atsd_secretariat_database/ATCM20/ip/ATCM20_ip095_s.txt",TRUE,,"mistagged as Spanish",1165,,,"Spanish","English",0.202575107296137,0.787578757875788,"English",0.784428442844285,0.092259225922592,0.123312331233123,0,0.748068669527898,0.0879828326180256,0.117596566523605,0,0.0463519313304721,"Mhz mesopause Ecklund INTRODUCCION Espagñol Balsley PMSE ANTARTIDA ATCM anthropogenic"
"atsd_secretariat_database/ATCM23/ip/ATCM23_ip036_e.txt",TRUE,,,11916,,,"English","Spanish",0.233048002685465,0.759066458441784,"Spanish",0.0921973509167729,0.735091676788707,0.172710972294521,0,0.0891798142553458,0.711032785050893,0.167058296967657,0,0.0327291037260826,"ECARE Elichiribehety pinotea reacondicionamiento cumbrera amachimbrada Elechiribehety Ruperto FELICI EMI"
"atsd_secretariat_database/ATCM18/ip/ATCM18_ip081_e.txt",TRUE,,,323,,,"English","Spanish",0.260061919504644,0.733333333333333,"Spanish",0.10952380952381,0.712698412698413,0.177777777777778,0,0.106811145510836,0.695046439628483,0.173374613003096,0,0.0247678018575851,"BAGNASCO éme imbuídos proposito YELTON DELEGACION ATCM"
"atsd_secretariat_database/ATCM18/ip/ATCM18_ip011_e.txt",TRUE,,,473,,,"English","Spanish",0.268498942917548,0.725701943844492,"Spanish",0.10943124550036,0.712023038156948,0.178545716342693,0,0.107117688513037,0.696969696969697,0.17477096546864,0,0.0211416490486258,"evitarle Intersesional éme plantearles KIOTO Tokio ATCM COMNAP RCTA"
"atsd_secretariat_database/ATCM18/ip/ATCM18_ip066_e.txt",TRUE,,,669,,,"English","Spanish",0.269058295964126,0.725190839694656,"Spanish",0.100254452926209,0.714758269720102,0.184987277353689,0,0.0981564524165424,0.699800697558544,0.181116093672147,0,0.0209267563527653,"Kioto DIRECCION Antartida CIENTIFICAS caracter idonea KIOTO DELEGACION ATCM ème"
"atsd_secretariat_database/ATCM18/ip/ATCM18_ip040_e.txt",TRUE,,,618,,,"English","French",0.273462783171521,0.722950819672131,"French",0.124863387978142,0.160928961748634,0.714207650273224,0,0.123247033441208,0.158845738942826,0.704962243797195,0,0.0129449838187702,"Etats voeux éme PUISSochet XVIIIème ATCM"
"atsd_secretariat_database/ATCM18/ip/ATCM18_ip073_e.txt",TRUE,,,481,,,"English","French",0.297297297297297,0.696390658174098,"French",0.141542816702053,0.142604387827318,0.715852795470629,0,0.138600138600139,0.13963963963964,0.700970200970201,0,0.0207900207900208,"Etats reglementation éme l'ATCM voeu ATCM resultats Wolfrum Etant"
"atsd_secretariat_database/ATCM14/ip/ATCM14_ip057_e.txt",TRUE,,,43,"okay",,"English","Spanish",0.418604651162791,0.571428571428571,"Spanish",0.214285714285714,0.583333333333334,0.202380952380952,0,0.209302325581395,0.569767441860465,0.197674418604651,0,0.0232558139534884,"CONAAN"
"atsd_secretariat_database/ATCM14/ip/ATCM14_ip049_e.txt",TRUE,,,63,"okay",,"English","Spanish",0.396825396825397,0.568965517241379,"Spanish",0.204022988505747,0.609195402298851,0.186781609195402,0,0.187830687830688,0.560846560846561,0.171957671957672,0,0.0793650793650794,"RECOMENDACION Telefax ITEN PROPOSITOS Abascal"
"atsd_secretariat_database/ATCM4/wp/ATCM4_wp064_e.txt",FALSE,,,3774,,,"English","mixed",0.434022257551669,0.533333333333334,"French",0.289838556505224,0.239411206077872,0.291547958214625,0.179202279202279,0.269563681328389,0.2226638403109,0.271153506447626,0.166666666666667,0.0699523052464229,"COBEЩAHИE companying соб QUATRIEME ках язы Partics ciales DOGOвор ofi"
"atsd_secretariat_database/ATCM14/ip/ATCM14_ip058_e.txt",TRUE,,,97,"okay",,"English","Spanish",0.443298969072165,0.532608695652174,"Spanish",0.221014492753623,0.606884057971015,0.172101449275362,0,0.209621993127148,0.575601374570447,0.163230240549828,0,0.0515463917525773,"INFORMACION DIRECCION RELBA ANTARTIDA"
"atsd_secretariat_database/ATCM18/ip/ATCM18_ip055_e.txt",TRUE,,,776,,,"English","Spanish",0.445876288659794,0.505714285714286,"Spanish",0.189047619047619,0.619761904761905,0.191190476190476,0,0.170532646048109,0.55906357388316,0.172465635738831,0,0.0979381443298969,"SATISFACCION DESEARIA éme DISPOSICION ELECCION CONSOLIDACION DELEGACION ATCM REBAGLIATI CONSECUCION"
"atsd_secretariat_database/ATCM15/wp/ATCM15_wp001_e.txt",FALSE,,,3639,,,"English","lists people French",0.449848859576807,0.496307692307692,"French",0.283333333333337,0.138410256410256,0.578256410256408,0,0.253045708527986,0.123614546120728,0.516442246038285,0,0.106897499312998,"HMs XIVth Hydrometeorological hydrographic SPA's SSSIs SPAs ATCM SCAR's XVth"
"atsd_secretariat_database/ATCM13/wp/ATCM13_wp034_e.txt",FALSE,,,1661,,,"English","mixed",0.494280553883203,0.49289684990735,"Spanish",0.343833642165946,0.478793493926293,0.177372863907762,0,0.335139474212322,0.466686734898657,0.172887818583183,0,0.0252859723058399,"estan ejecucion decimosegunda incluia Ingl Participacion Recomendacion tambien asi contribucion"
"atsd_secretariat_database/ATCM33/ip/ATCM33_ip115_s.txt",FALSE,,,6174,,,"Spanish","English references",0.482669258179462,0.466618936817613,"English",0.4479446333751,0.354692440785151,0.197362925839749,0,0.405355793110897,0.320969657704346,0.178598423496384,0,0.0950761256883706,"geodinamicos BIBLIOGRAFIA ABELLA volcanismo nº Nº paisajistico DECEPCION recolonizacion fumarolas"
"atsd_secretariat_database/ATCM20/ip/ATCM20_ip011_e.txt",FALSE,,,940,,,"English","mixed",0.501063829787234,0.457997698504028,"English",0.370732642884541,0.196394322976601,0.316072113540469,0.116800920598389,0.3427304964539,0.181560283687943,0.292198581560284,0.107978723404255,0.075531914893617,"ANTARTICOS COMISION CCAMLR XXème Zaken L'ANTARTIQUE CONSERVACION COMISSION ATCM Buitenlandse"
"atsd_secretariat_database/ATCM13/wp/ATCM13_wp004_f.txt",FALSE,,"mistagged as French",3178,,,"French","mixed",0.530837004405286,0.453514739229025,"French",0.106953892668178,0.318162185509125,0.348126552208185,0.226757369614512,0.103891336270191,0.309051814558424,0.338158170757291,0.220264317180617,0.0286343612334802,"d'évacua ACTIVITES afférants XVIIIème dépotpirs tifique DEONTOLOGIQUE scien tion XIIème"
"atsd_secretariat_database/ATCM18/wp/ATCM18_wp027_e.txt",FALSE,,,1295,,,"English","survey in Spanish",0.542857142857143,0.438049560351718,"Spanish",0.406741273647747,0.449507061017853,0.1437516653344,0,0.392921492921491,0.434234234234234,0.138867438867439,0,0.033976833976834,"estan Pingüinos éme pre Irizar incluídas ЛОГОВОР ATCM logisticas featues"
"atsd_secretariat_database/ATCM14/ip/ATCM14_ip031_e.txt",TRUE,"content elsewhere","content elsewhere",59,"refers to annex",,"English","Spanish",0.559322033898305,0.4,"Spanish",0.290909090909091,0.5,0.209090909090909,0,0.271186440677966,0.466101694915254,0.194915254237288,0,0.0677966101694915,"Recom Thayer INACH"
"atsd_secretariat_database/ATCM27/ip/ATCM27_ip034_e.txt",FALSE,,,4430,,,"English","mixed",0.55823927765237,0.388476755687438,"Spanish",0.400057698648204,0.428742169469169,0.171200131882626,0,0.365199398043641,0.391384499623772,0.156282919488338,0,0.0871331828442438,"inocar rockest INOCAR proantec ec OCEANOGRÁFICO assitance ATCM PROANTEC equiment"
"atsd_secretariat_database/ATCM29/ip/ATCM29_ip118_s.txt",FALSE,,"mistagged as Spanish",677,,,"Spanish","mixed",0.595273264401773,0.386605783866057,"English",0.437848807711821,0.417300862506342,0.144850329781836,0,0.424913835548991,0.404972919743969,0.140571147218119,0,0.0295420974889217,"Adolfus Andresen Lientenant Frei Vought Petersburgo Viel MacFarlane vulcanológico Angamos"
"atsd_secretariat_database/ATCM16/ip/ATCM16_ip075_e.txt",FALSE,,,517,,,"English","mixed",0.601547388781431,0.375502008032129,"English",0.439089692101741,0.408969210174029,0.15194109772423,0,0.422952933591232,0.393939393939394,0.14635718891038,0,0.0367504835589942,"instal Marambio compactadora XVIth diaras dieciseis ATCM fué MARAMBIO"
"atsd_secretariat_database/ATCM14/ip/ATCM14_ip055_e.txt",TRUE,,,41,"okay (contact details)",,"English","Spanish",0.560975609756098,0.361111111111111,"Spanish",0.305555555555556,0.5,0.194444444444444,0,0.268292682926829,0.439024390243902,0.170731707317073,0,0.121951219512195,"ATCM DIRECCION MIRREE MARITIMOS"
"atsd_secretariat_database/ATCM39/ip/ATCM39_ip086_s.txt",FALSE,,,556,,,"Spanish","cites non-Spanish documents",0.658273381294964,0.30812854442344,"Spanish",0.338059231253938,0.486452425960933,0.175488342785129,0,0.321642685851319,0.462829736211032,0.166966426858513,0,0.0485611510791367,"Fildes Rosenstiel Guerreiro rossii ECA Notothenia coriiceps Mavlyudov Bellingshausen Nanoplastics"
"atsd_secretariat_database/ATCM43/ip/ATCM43_ip126_s.txt",FALSE,,"mistagged as Spanish",2647,,,"Spanish","mixed",0.620324896108802,0.308048883270123,"Spanish",0.322517207472961,0.488762466638574,0.188720325888466,0,0.289132351089285,0.438168996348069,0.169185241153506,0,0.103513411409142,"CCO boletin teleconexiones php RAPAL ojs indexación ONGs invemar RCTA"
"atsd_secretariat_database/ATCM20/ip/ATCM20_ip024_e.txt",FALSE,,,3022,,,"English","large data set non-English",0.681998676373263,0.264716375312165,"English",0.510762278511115,0.325960280651688,0.163277440837198,0,0.473748069711,0.302338407235828,0.151444959188174,0,0.0724685638649901,"Villalón YELCHO Fildes subcenters Malmo hydrographic racons ATCM Hydrographic Covadonga"
"atsd_secretariat_database/ATCM11/wp/ATCM11_wp023_e.txt",FALSE,"missing content","missing content",33,"title page only",,"English","missing content",0.727272727272727,0.25,"English",0.494791666666667,0.229166666666666,0.213541666666667,0.0625,0.47979797979798,0.222222222222222,0.207070707070707,0.0606060606060606,0.0303030303030303,"TRAITIE"
"atsd_secretariat_database/ATCM14/ip/ATCM14_ip059_e.txt",FALSE,,,67,"okay",,"English","short",0.716417910447761,0.25,"English",0.544270833333333,0.0989583333333333,0.356770833333334,0,0.519900497512438,0.0945273631840796,0.340796019900498,0,0.0447761194029851,"ETRANGERES MINISTERE ANTARCTIOUES"
"atsd_secretariat_database/ATCM30/ip/ATCM30_ip084_e.txt",FALSE,"content elsewhere","missing content",4,"single line",,"English","missing content",0.75,0.25,"English",0.625,0,0.375,0,0.625,0,0.375,0,0,
"atsd_secretariat_database/ATCM46/ip/ATCM46_ip147_s.txt",FALSE,,,1838,,,"Spanish","cites non-Spanish documents",0.680087051142546,0.248798076923077,"Spanish",0.260216346153844,0.522536057692311,0.217247596153845,0,0.235582154515777,0.473068552774759,0.196681175190424,0,0.0946681175190424,"Kawaguchi zooplanctónicos Veytia biogeoquímico Biscontin microplásticos Manno endógeno superba Euphausia"
"atsd_secretariat_database/ATCM20/ip/ATCM20_ip029_s.txt",FALSE,,,2833,,,"Spanish","survey and place names in English",0.723967525591246,0.22923712889891,"Spanish",0.258799949893524,0.566954778905173,0.174245271201303,0,0.243087422049652,0.532533239204608,0.163666313683962,0,0.060713025061772,"recal subcharteadora Charteador TUR INTRODUCCION charteadora TRAVES ANTARTIDA ATCM Utrech"
"atsd_secretariat_database/ATCM3/wp/ATCM3_wp057_f.txt",FALSE,,,712,,,"French","lists people non-French titles",0.705056179775281,0.222910216718266,"French",0.390092879256967,0.118421052631579,0.489938080495355,0.00154798761609907,0.353932584269664,0.107443820224719,0.444522471910112,0.00140449438202247,0.0926966292134832,"LICHTSCHEIN HORSCH ler TROISIEME ROOY Docingo BENGOA GUYER PEACEY SABATE"
"atsd_secretariat_database/ATCM20/wp/ATCM20_wp017_e.txt",FALSE,,,4004,,,"English","mixed",0.774475524475525,0.215532506956741,"English",0.594105742474068,0.256893498608654,0.149000758917278,0,0.58653846153846,0.253621378621381,0.147102897102897,0,0.0127372627372627,"CTIQUE marpol DWT Radiotelephony PREVENCION MARPOL CONTAMINACION L'ANTA XIXth ATCM"
"atsd_secretariat_database/ATCM3/wp/ATCM3_wp058_f.txt",FALSE,,,750,,,"French","lists people non-French titles",0.726666666666667,0.205539358600583,"French",0.377551020408164,0.134110787172011,0.486880466472303,0.00145772594752186,0.345333333333334,0.122666666666666,0.445333333333333,0.00133333333333333,0.0853333333333333,"LICHTSCHEIN HORSCH TROISIEME CUIES ROOY BENGOA GUYER CROCKER PEACEY SABATE"
"atsd_secretariat_database/ATCM25/ip/ATCM25_ip097_e.txt",FALSE,,,1099,,,"English","lists non-English organisations",0.750682438580528,0.200581395348837,"English",0.611757105943153,0.22125322997416,0.166989664082687,0,0.574461631786473,0.207764634516227,0.156809220503488,0,0.0609645131938126,"TAMSEIS Hallett McMurdo ATCP PEEs IEEs IEE ATCM Abercrombie Tayolor"
"atsd_secretariat_database/ATCM4/wp/ATCM4_wp027_rev2_r.txt",FALSE,,,69,"okay",,"Russian","just short",0.768115942028986,0.196969696969696,"Russian",0.121212121212121,0.053030303030303,0.0606060606060606,0.765151515151516,0.115942028985507,0.0507246376811594,0.0579710144927536,0.731884057971015,0.0434782608695652,"QUATRIEME РЕКОМЕНДАЦИОННЫЙ льные"
"atsd_secretariat_database/ATCM17/ip/ATCM17_ip047_s.txt",FALSE,,,969,,,"Spanish","unclear but contains spanish",0.714138286893705,0.181065088757396,"Spanish",0.216962524654833,0.59447731755424,0.188560157790928,0,0.189198486412109,0.518403852769177,0.164430684554524,0,0.12796697626419,"Navios INFORMACION IRIZAR vehiculos REPUBLICA ATCM november XVIIth ANTARTICA XVIIéme"
"atsd_secretariat_database/ATCM24/ip/ATCM24_ip054_e.txt",FALSE,,,6106,,,"English","mixed",0.804782181460858,0.171890798786653,"English",0.644590495449948,0.12866531850354,0.167677789012472,0.0590663970340405,0.626433016704885,0.125040943334427,0.162954471012122,0.0574025548640681,0.028169014084507,"EIAs asoc EIA ASMAs igc PETERSBURG ASOC antarctica PPP ATCM"
"atsd_secretariat_database/ATCM25/ip/ATCM25_ip111_e.txt",FALSE,,,2309,,,"English","mixed",0.801212646167172,0.170775437023756,"English",0.6340206185567,0.107799193186912,0.258180188256387,0,0.61260285838025,0.104157644001733,0.249458640103941,0,0.0337808575140754,"camlr dfat Cmnd edu Depositary html UKTS ATCM deposity austlii"
"atsd_secretariat_database/ATCM16/ip/ATCM16_ip043_e.txt",FALSE,,,5850,,,"English","mixed",0.821538461538462,0.165769831626453,"English",0.653561303014523,0.18523983104785,0.161198865937626,0,0.64361823361824,0.182421652421654,0.15874643874644,0,0.0152136752136752,"posals Enlish ot XVIth Vinuña tative ATCM assiciated Orrego Antarc"
"atsd_secretariat_database/ATCM9/wp/ATCM9_wp020_rev3_e.txt",FALSE,,,1851,,,"English","lists people non-English titles",0.769854132901135,0.164712778429073,"English",0.57395466979289,0.169206721375538,0.256252442360295,0.000586166471277843,0.528993336934992,0.155951737799388,0.236178642175399,0.000540248514316586,0.0783360345759049,"QUADRI BELTRAMINO LAGUINGE ALAIMO BACKEN GARROD BIENATI CAJAL CURTIN ARAGNO"
"atsd_secretariat_database/ATCM13/wp/ATCM13_wp007_rev1_s.txt",FALSE,,,328,,,"Spanish","unclear but contains spanish",0.765243902439024,0.163333333333334,"Spanish",0.148333333333333,0.613333333333334,0.231666666666667,0.00666666666666667,0.135670731707317,0.560975609756098,0.211890243902439,0.00609756097560976,0.0853658536585366,"Cientifico INTERES Designacion CIENTIFICO Cientifica Interes Investigacion Recomendacion EXPIRACION SSSI"
"atsd_secretariat_database/ATCM27/ip/ATCM27_ip047_e.txt",FALSE,,,3575,,"personal and place names (contact details)","English","lists people non-English titles",0.647832167832168,0.161780673181325,"English",0.611171432018337,0.163469658583665,0.225358909397998,0,0.472354312354311,0.126340326340326,0.174172494172494,0,0.227132867132867,"abovementioned awi Catoir bremerhaven html CONSULTIVE minrel antartica mlcarvallo COMNAP"
"atsd_secretariat_database/ATCM13/wp/ATCM13_wp011_s.txt",FALSE,,,421,,,"Spanish","unclear but contains spanish",0.786223277909739,0.15989847715736,"Spanish",0.17005076142132,0.625634517766498,0.204314720812183,0,0.159144893111639,0.585510688836105,0.191211401425178,0,0.0641330166270784,"fico zando INTERES empe CIENTIFICO Cientifica Rothera DESIGNACION Cientí SSSI"
"atsd_secretariat_database/ATCM13/wp/ATCM13_wp007_s.txt",FALSE,,,406,,,"Spanish","unclear but contains spanish",0.780788177339902,0.159151193633952,"Spanish",0.15340406719717,0.613616268788683,0.232979664014147,0,0.142446633825944,0.569786535303777,0.216338259441708,0,0.0714285714285714,"Cientifico INTERES Designacion CIENTIFICO Cientifica Interès Investigacion Recomendacion EXPIRACION SSSI"
"atsd_secretariat_database/ATCM13/wp/ATCM13_wp015_s.txt",FALSE,,,222,,,"Spanish","unclear but contains spanish",0.833333333333333,0.151376146788991,"Spanish",0.152140672782874,0.603975535168196,0.24388379204893,0,0.149399399399399,0.593093093093093,0.23948948948949,0,0.018018018018018,"Marret MARRET HISTORICOS Francês"
"atsd_secretariat_database/ATCM14/ip/ATCM14_ip009_e.txt",FALSE,,,471,,,"English","non-English data",0.828025477707006,0.144736842105264,"English",0.654605263157896,0.156798245614035,0.18859649122807,0,0.63375796178344,0.151804670912951,0.182590233545647,0,0.0318471337579618,"Vlnlas Alres Plso DANCO REGATIVAS nd Recomenda ATCM october tion"
"atsd_secretariat_database/ATCM13/wp/ATCM13_wp021_s.txt",FALSE,,,589,,,"Spanish","unclear but contains spanish",0.803056027164686,0.144665461121157,"Spanish",0.180530440024111,0.595539481615431,0.223930078360458,0,0.169496321448783,0.559139784946236,0.210243350311262,0,0.0611205432937182,"RECOMENDACION Metchnikoff expe belgian expedi Gerlache dition HISTORICOS tion Roald"
"atsd_secretariat_database/ATCM10/wp/ATCM10_wp017_e.txt",FALSE,"extraction failed","missing content",9,"single line","missing content","English","missing content",0.666666666666667,0.142857142857143,"English",0.595238095238095,0.0952380952380952,0.166666666666667,0.142857142857143,0.462962962962963,0.0740740740740741,0.12962962962963,0.111111111111111,0.222222222222222,"DECIMA DIXIEME"
"atsd_secretariat_database/ATCM32/ip/ATCM32_ip084_e.txt",FALSE,,,2169,,,"English","cites non-English documents",0.76855693868142,0.13983488132095,"English",0.622033023735811,0.201754385964911,0.176212590299278,0,0.555786076532965,0.180267404333793,0.157445827570309,0,0.106500691562932,"bioremediation Bioremediation argentinensis bioprospection sequenciation Bioprospection Bizionia sp genomic RCTA"
"atsd_secretariat_database/ATCM38/ip/ATCM38_ip129_e.txt",FALSE,,,1609,,,"English","lists non-English organisations",0.79738968303294,0.139503688799463,"English",0.588754750726584,0.210485133020343,0.200760116253073,0,0.545576962916931,0.195048684483116,0.18603687590636,0,0.0733374766935985,"LESTIDO Carlini CICCIU focalized ANTARTIDA Colosi broadcasted GROISMAN streamingmuseum Artic"
"atsd_secretariat_database/ATCM23/ip/ATCM23_ip019_e.txt",FALSE,,,207,,,"English","some non-English words",0.78743961352657,0.137566137566138,"English",0.6331569664903,0.0776014109347443,0.289241622574956,0,0.578099838969404,0.07085346215781,0.264090177133655,0,0.0869565217391304,"MAUGUEN Adelie Fiorese ADELIE LATTANZI GEOLOGIE Mauguen ATCM Lattanzi FIORESE"
"atsd_secretariat_database/ATCM22/ip/ATCM22_ip010_e.txt",FALSE,,,1227,,"taxonomic names","English","non-English taxonomic names",0.721271393643032,0.1357421875,"English",0.709309895833334,0.171223958333333,0.119466145833333,0,0.591958706873134,0.142895952186906,0.0997011681608257,0,0.165444172779136,"Antar Picchu Jahncke Crepin XXIIème crustacea ANTAR oe ATCM Machu"
"atsd_secretariat_database/ATCM29/ip/ATCM29_ip117_s.txt",FALSE,,,662,,,"Spanish","unclear but contains spanish",0.838368580060423,0.135514018691589,"Spanish",0.208203530633437,0.62331256490135,0.168483904465213,0,0.201913393756294,0.604481369587109,0.163393756294058,0,0.0302114803625378,"Waterboat glaciología Reingeniería Danco Gerlache asesoria reacondicionó señalética Bagshawe Videla"
"atsd_secretariat_database/ATCM13/ip/ATCM13_ip003_f.txt",FALSE,,,1555,,,"French","unclear but contains french",0.769131832797428,0.133960897900072,"French",0.272507844557083,0.143615737388366,0.581704079169685,0.00217233888486604,0.242015005359056,0.127545551982851,0.516613076098608,0.00192926045016077,0.111897106109325,"OELOFSEN VIALL Andréas potentiaire NEL BOUSSE VANERMEN pléni HUBIN d'ALLEMAGNE"
"atsd_secretariat_database/ATCM31/ip/ATCM31_ip107_s.txt",FALSE,,,4083,,,"Spanish","unclear but contains spanish",0.819740386970365,0.133126133126133,"Spanish",0.189027022360355,0.632046965380299,0.178926012259346,0,0.178749285655972,0.597681443383135,0.169197485509022,0,0.0543717854518736,"Friedemann fkoester Catharacta spp Macronectes Skúas Piedrahita edu Koester giganteus"
"atsd_secretariat_database/ATCM20/ip/ATCM20_ip075_s.txt",FALSE,,,1592,,,"Spanish","unclear but contains spanish",0.805276381909548,0.132611637347767,"Spanish",0.183694181326117,0.624154262516915,0.192151556156968,0,0.170540201005026,0.579459798994977,0.178391959798995,0,0.071608040201005,"INTRODUCCION GEOGRAFICA UBICACION SATELITES METEOROLOGICOS PREPARACION ATCM MISION ELECTRONICO OPERACION"
"atsd_secretariat_database/ATCM23/ip/ATCM23_ip104_e.txt",FALSE,,,2972,,,"English","mixed",0.857335127860027,0.13037542662116,"English",0.697155858930604,0.176678043230943,0.126166097838453,0,0.687303723642889,0.174181247196051,0.12438313144908,0,0.0141318977119785,"Yamamoto Colson Depositary DEPOSITARY Bodansky Aliosha Nedelchev Soji ATCM Ki"
"atsd_secretariat_database/ATCM35/ip/ATCM35_ip066_e.txt",FALSE,,,6539,,"reference list","English","cites non-English documents",0.701636335831167,0.129081245254366,"English",0.612946089597574,0.180523917995442,0.206529992406984,0,0.493806392414753,0.145435081816792,0.166386297599023,0,0.194372228169445,"Picchu Arctowski Hennequin Crepin Henryk Ferraz Nº ATCM Machu SSSI"
"atsd_secretariat_database/ATCM11/ip/ATCM11_ip002_e.txt",FALSE,,,1110,,,"English","non-English data",0.762162162162162,0.128733264675593,"English",0.620837624442157,0.20013731548232,0.179025060075523,0,0.543093093093096,0.175075075075075,0.156606606606607,0,0.125225225225225,"MATIENZO KOCYЛЬTATИBHOrO SYNOPS COBEЩAHИЯ Sypnotic ORCADAS VICECOMODORO sypnotic MARAMBIO CONSULTATIVT"
"atsd_secretariat_database/ATCM14/ip/ATCM14_ip045_e.txt",FALSE,,,84,"okay (contact details)","personal and place names (contact details)","English","short",0.726190476190476,0.128571428571428,"English",0.692857142857143,0.135714285714286,0.171428571428572,0,0.577380952380952,0.113095238095238,0.142857142857143,0,0.166666666666667,"ANF Relazioni Nazionale Ministero Ricerche UFF Affari Esteri Direzione Culturali"
"atsd_secretariat_database/ATCM44/ip/ATCM44_ip115_s.txt",FALSE,,,1137,,,"Spanish","unclear but contains spanish",0.832014072119613,0.126500461680517,"Spanish",0.180209295167744,0.642351492767005,0.177439212065251,0,0.171650542362944,0.611844034007624,0.169012019935503,0,0.0474934036939314,"Criósfera PEVIMA socioecológicos Intergubernamental acidificación Jambelí multifactorial IPCC antropogénica criósfera"
"atsd_secretariat_database/ATCM30/ip/ATCM30_ip115_e.txt",FALSE,"content elsewhere","missing content",8,"single line",,"English","missing content",0.875,0.125,"English",0.6875,0.125,0.1875,0,0.6875,0.125,0.1875,0,0,
"atsd_secretariat_database/ATCM21/ip/ATCM21_ip054_e.txt",FALSE,,,2314,,,"English","non-English place names",0.815471045808125,0.12354853692522,"English",0.656912834804149,0.186174330391701,0.15691283480415,0,0.611207144915009,0.173220973782771,0.145995390377413,0,0.0695764909248055,"Subcharter TUR pass'ngr KHROMOV XXIeme pass'ngrs L'ANTARTIQUE Calidex TOURSIM ATCM"
